claim_id,customer_id,incident_date,claim_amount,claim_status,claim_type
50444,19841,2020-07-12 09:41:19,4496,Approved,Accident
50445,13188,2019-09-02 06:17:26,5545,Approved,Other
50446,20697,2021-10-31 00:58:11,8901,Rejected,Accident
50447,13624,2023-12-22 17:49:48,14167,Under Review,Accident
50448,24594,2020-03-30 10:05:22,11338,Under Review,Natural Disaster
50449,22421,2017-11-20 05:20:51,12744,Under Review,Theft
50450,15903,2021-04-30 08:54:40,3500,Rejected,Theft
50451,17258,2024-04-05 14:27:20,9720,Rejected,Natural Disaster
50452,16246,2024-10-18 13:58:06,8529,Under Review,Accident
50453,10606,2020-01-02 18:41:25,5758,Rejected,Accident
50454,20791,2024-09-18 10:19:24,8365,Approved,Accident
50455,18628,2019-02-15 11:54:24,4091,Under Review,Accident
50456,18326,2023-10-13 18:18:51,4706,Approved,Accident
50457,27288,2017-05-17 14:45:56,9570,Under Review,Other
50458,10166,2023-02-12 12:19:09,6089,Rejected,Theft
50459,15750,2017-06-12 01:00:09,12317,Rejected,Other
50460,18723,2022-03-22 04:09:52,483,Rejected,Other
50461,18744,2019-12-03 23:24:22,-89,Approved,Accident
50462,10017,2020-09-18 03:03:41,9159,Rejected,Natural Disaster
50463,15166,2024-11-08 12:01:15,4297,Rejected,Natural Disaster
50464,20667,2024-03-02 01:40:30,12687,Rejected,Theft
50465,20686,2018-09-03 06:10:49,845,Under Review,Theft
50466,28667,2023-12-12 12:16:31,8702,Under Review,Other
50467,19571,2018-09-30 01:00:11,8657,Rejected,Other
50468,25533,2017-09-07 20:27:22,9001,Approved,Theft
50469,14993,2019-09-15 01:53:10,6646,Approved,Other
50470,26949,2021-06-26 11:27:55,5844,Approved,Theft
50471,19327,2017-08-26 20:29:25,2118,Rejected,Theft
50472,10224,2022-10-04 00:00:21,3908,Rejected,Theft
50473,16315,2017-01-08 17:18:50,7365,Under Review,Natural Disaster
50474,13881,2021-08-20 02:17:15,1260,Rejected,Natural Disaster
50475,12615,2021-12-21 12:53:16,8847,Rejected,Accident
50476,16816,2021-03-07 12:26:28,6809,Rejected,Natural Disaster
50477,27940,2023-03-18 01:21:56,10872,Under Review,Natural Disaster
50478,19948,2019-05-14 09:31:05,8049,Approved,Other
50479,19249,2023-09-01 17:48:00,7706,Approved,Natural Disaster
50480,20135,2020-12-29 13:21:30,6465,Under Review,Other
50481,28263,2021-07-04 04:18:02,3383,Approved,Theft
50482,21608,2019-01-31 13:59:08,2566,Under Review,Natural Disaster
50483,19413,2019-03-02 18:24:41,7108,Approved,Other
50484,11649,2021-09-20 15:24:04,1785,Rejected,Other
50485,20651,2023-04-25 07:25:09,9377,Approved,Other
50486,14754,2019-01-17 06:07:36,9000,Rejected,Accident
50487,24236,2024-01-09 00:07:50,7020,Under Review,Other
50488,27282,2017-12-29 22:43:52,4627,Under Review,Natural Disaster
50489,26332,2018-03-08 03:33:01,7773,Under Review,Other
50490,24135,2019-01-25 04:53:07,8615,Under Review,Accident
50491,27808,2018-04-19 21:59:56,9805,Approved,Accident
50492,15755,2024-09-22 20:39:36,8114,Under Review,Other
50493,16899,2023-06-26 16:22:40,2835,Under Review,Other
50494,26336,2022-12-14 23:46:21,5110,Under Review,Accident
50495,18067,2018-04-11 21:23:09,7375,Rejected,Other
50496,17022,2021-11-19 23:16:37,9428,Rejected,Theft
50497,23338,2022-03-10 05:01:15,4785,Approved,Other
50498,12193,2023-01-10 18:56:29,3322,Approved,Theft
50499,23313,2021-04-12 12:02:23,6913,Rejected,Other
50500,17365,2023-05-05 06:44:29,8019,Rejected,Theft
50501,21235,2024-08-01 21:52:32,9009,Rejected,Other
50502,22054,2019-11-24 13:59:34,7098,Under Review,Other
50503,28283,2022-09-29 04:05:24,-211,Under Review,Accident
50504,16513,2020-02-29 18:34:39,2551,Under Review,Theft
50505,13842,2019-10-06 16:32:08,8245,Approved,Natural Disaster
50506,19885,2017-06-07 13:05:12,9890,Under Review,Accident
50507,24059,2023-08-17 19:52:18,9584,Approved,Natural Disaster
50508,17622,2024-01-07 23:33:04,5927,Under Review,Natural Disaster
50509,21201,2020-03-17 12:54:40,8793,Approved,Theft
50510,23648,2017-08-05 17:48:54,7979,Rejected,Other
50511,24987,2022-09-21 15:07:22,5330,Under Review,Natural Disaster
50512,24199,2022-08-15 10:13:21,11782,Rejected,Theft
50513,15892,2024-10-25 06:26:32,10172,Approved,Accident
50514,25320,2020-10-09 11:49:42,4528,Approved,Natural Disaster
50515,21018,2017-10-29 20:39:19,11000,Under Review,Accident
50516,26083,2023-05-23 21:58:33,7973,Rejected,Natural Disaster
50517,18301,2024-07-25 09:56:16,8284,Approved,Natural Disaster
50518,18307,2018-12-02 16:42:46,2112,Under Review,Other
50519,17108,2024-10-12 18:19:35,5411,Approved,Natural Disaster
50520,14352,2021-04-18 21:36:02,5824,Approved,Accident
50521,25107,2021-01-20 01:05:17,4774,Rejected,Accident
50522,14866,2017-06-18 16:33:32,3928,Rejected,Other
50523,23643,2022-09-11 21:11:03,11858,Approved,Theft
50524,28509,2023-08-14 10:47:15,3804,Under Review,Accident
50525,24043,2020-05-17 08:49:11,7598,Under Review,Natural Disaster
50526,26851,2022-07-04 23:02:50,1133,Approved,Theft
50527,23916,2022-10-24 19:11:58,5317,Rejected,Accident
50528,14882,2021-09-01 10:40:01,12435,Approved,Accident
50529,16158,2021-05-22 19:41:11,10306,Under Review,Theft
50530,25120,2019-05-11 07:56:49,3651,Rejected,Natural Disaster
50531,15693,2024-06-01 18:01:00,4597,Rejected,Accident
50532,16270,2023-04-27 00:57:07,11230,Rejected,Natural Disaster
50533,16821,2022-06-21 01:52:14,8842,Rejected,Natural Disaster
50534,11202,2024-09-26 21:31:39,9720,Rejected,Theft
50535,17331,2019-12-07 15:50:09,9580,Under Review,Theft
50536,21114,2023-05-22 05:33:40,7991,Approved,Theft
50537,26331,2017-03-07 10:10:39,4194,Rejected,Natural Disaster
50538,27343,2019-04-03 00:27:08,9176,Rejected,Accident
50539,17628,2022-02-01 16:25:16,5564,Rejected,Natural Disaster
50540,20705,2018-12-16 14:14:04,4683,Under Review,Natural Disaster
50541,19549,2018-10-04 08:39:45,9521,Rejected,Other
50542,17555,2024-07-14 10:31:05,8761,Rejected,Natural Disaster
50543,15136,2020-02-26 01:42:11,7989,Rejected,Theft
50544,13679,2019-04-01 16:57:34,12347,Under Review,Natural Disaster
50545,13148,2019-06-19 17:44:39,6599,Under Review,Other
50546,10783,2023-06-15 20:52:19,8545,Under Review,Natural Disaster
50547,17910,2018-07-15 19:25:29,7964,Under Review,Accident
50548,26951,2020-04-14 17:59:03,7153,Approved,Theft
50549,29420,2021-09-16 00:43:25,12143,Rejected,Natural Disaster
50550,27761,2023-02-22 05:02:39,11694,Rejected,Theft
50551,13552,2024-09-12 23:11:59,3241,Rejected,Theft
50552,23493,2023-04-11 10:25:37,12232,Approved,Theft
50553,11225,2023-07-24 23:05:44,6113,Rejected,Accident
50554,10839,2021-08-19 22:03:46,3123,Rejected,Natural Disaster
50555,27277,2024-08-14 15:39:35,5797,Rejected,Theft
50556,18412,2019-12-17 11:46:59,6401,Under Review,Theft
50557,19911,2020-11-16 02:22:04,3988,Under Review,Accident
50558,21149,2024-12-06 08:07:19,8509,Under Review,Accident
50559,16909,2019-02-17 17:03:45,1678,Rejected,Natural Disaster
50560,11068,2018-04-01 05:35:19,5217,Approved,Other
50561,12850,2018-03-18 06:52:44,8705,Rejected,Accident
50562,25485,2022-12-29 02:58:06,4807,Approved,Natural Disaster
50563,11604,2019-04-07 07:43:43,5524,Approved,Accident
50564,29907,2022-05-07 02:14:59,6107,Under Review,Other
50565,10303,2019-06-18 19:43:56,5727,Approved,Accident
50566,11688,2019-08-02 15:52:48,10155,Under Review,Accident
50567,11498,2022-10-18 14:50:40,969,Approved,Natural Disaster
50568,28986,2020-12-19 03:46:25,7653,Rejected,Other
50569,20526,2023-09-10 21:08:55,5392,Under Review,Theft
50570,18931,2020-06-07 18:06:20,7432,Under Review,Theft
50571,21734,2023-02-01 19:49:46,5229,Under Review,Accident
50572,10586,2018-05-30 18:58:28,7693,Rejected,Theft
50573,19227,2023-08-25 21:44:17,10879,Rejected,Natural Disaster
50574,13093,2022-01-08 00:27:11,6827,Approved,Accident
50575,16178,2021-11-10 07:18:11,7753,Approved,Theft
50576,17806,2020-07-28 16:12:01,4606,Rejected,Theft
50577,13845,2020-12-21 23:02:11,8147,Approved,Other
50578,17796,2024-04-08 18:12:52,5421,Under Review,Other
50579,10037,2018-10-11 22:32:08,7945,Rejected,Accident
50580,25493,2019-10-15 01:41:33,8285,Under Review,Theft
50581,12463,2024-12-13 06:36:01,11838,Rejected,Theft
50582,25282,2019-09-05 16:45:12,6768,Approved,Theft
50583,27878,2020-02-23 06:42:49,7868,Rejected,Accident
50584,10618,2023-03-26 18:12:56,8915,Under Review,Natural Disaster
50585,23833,2024-01-29 02:57:00,11083,Under Review,Accident
50586,20926,2021-08-21 05:13:33,11376,Under Review,Accident
50587,25351,2017-07-24 08:41:35,3385,Rejected,Other
50588,10428,2023-02-20 17:55:25,9057,Rejected,Theft
50589,28199,2023-04-17 07:37:21,10849,Approved,Accident
50590,29743,2021-02-25 18:34:15,11720,Under Review,Accident
50591,16043,2021-03-07 00:13:01,6070,Approved,Other
50592,12523,2019-08-23 23:21:02,6911,Approved,Theft
50593,24429,2021-09-05 21:34:45,9896,Rejected,Natural Disaster
50594,28150,2021-10-23 17:09:52,5906,Approved,Accident
50595,14526,2019-10-05 23:20:23,9231,Under Review,Natural Disaster
50596,23296,2017-07-13 11:12:46,11573,Approved,Theft
50597,16142,2017-07-14 08:04:28,3370,Under Review,Accident
50598,15936,2023-08-13 05:10:11,7748,Under Review,Natural Disaster
50599,26806,2020-04-12 01:36:38,7516,Approved,Accident
50600,26798,2018-04-11 19:08:26,5209,Rejected,Theft
50601,11834,2020-12-30 04:32:34,10177,Under Review,Theft
50602,21480,2021-07-07 10:57:00,1801,Under Review,Other
50603,24316,2019-06-19 03:29:56,9333,Rejected,Other
50604,16261,2020-01-07 16:41:48,4902,Rejected,Other
50605,15152,2019-07-27 23:43:07,7490,Rejected,Other
50606,29857,2021-07-06 17:40:47,2154,Approved,Other
50607,19140,2018-03-30 16:55:27,5554,Under Review,Theft
50608,17727,2021-04-03 17:41:05,7671,Rejected,Accident
50609,18854,2024-05-16 01:33:50,6909,Rejected,Other
50610,26406,2018-11-14 01:23:02,10375,Approved,Accident
50611,15449,2020-07-12 13:37:54,6874,Under Review,Theft
50612,22112,2020-02-12 13:13:42,7340,Under Review,Other
50613,28534,2018-07-28 06:04:13,2658,Under Review,Theft
50614,12552,2023-02-26 09:46:49,8668,Rejected,Other
50615,19969,2020-10-16 09:13:40,996,Rejected,Accident
50616,10608,2017-06-03 14:48:26,6268,Approved,Other
50617,11990,2023-03-29 23:26:33,8021,Rejected,Other
50618,23084,2022-05-30 11:42:01,1459,Rejected,Theft
50619,27828,2020-07-19 01:08:36,10363,Rejected,Other
50620,28740,2023-05-06 06:48:27,3059,Rejected,Other
50621,29903,2021-06-18 18:19:22,2157,Rejected,Theft
50622,14047,2024-01-11 07:01:36,4159,Approved,Other
50623,23254,2024-12-24 00:25:07,8816,Rejected,Accident
50624,21711,2019-06-03 08:02:56,5323,Approved,Natural Disaster
50625,13062,2022-05-05 14:50:40,4800,Rejected,Other
50626,10022,2024-08-18 10:37:03,7635,Approved,Accident
50627,26825,2024-07-30 21:15:32,7828,Under Review,Natural Disaster
50628,15658,2022-01-08 17:42:59,9900,Under Review,Theft
50629,12594,2023-09-05 05:31:00,8235,Under Review,Theft
50630,24131,2018-07-04 08:25:34,1401,Under Review,Theft
50631,25565,2023-01-29 09:52:52,1751,Rejected,Natural Disaster
50632,25834,2021-02-16 06:43:34,1053,Under Review,Accident
50633,18612,2024-11-22 17:34:39,6750,Rejected,Other
50634,17622,2020-01-27 09:33:50,10400,Approved,Theft
50635,13036,2023-04-18 15:13:03,13415,Approved,Accident
50636,12087,2017-10-20 20:16:35,1068,Under Review,Natural Disaster
50637,21227,2022-04-20 03:32:17,8844,Approved,Other
50638,16204,2021-05-24 02:59:46,8602,Rejected,Other
50639,19967,2019-05-08 23:17:26,1423,Under Review,Accident
50640,20942,2017-09-08 11:17:46,9186,Under Review,Other
50641,21008,2024-05-02 01:15:30,12072,Approved,Theft
50642,23077,2017-02-17 07:41:11,10712,Rejected,Accident
50643,20429,2017-05-16 22:56:29,7058,Approved,Other
50644,23896,2019-04-01 23:30:06,9570,Under Review,Accident
50645,10066,2017-02-13 19:39:11,-1037,Rejected,Accident
50646,23117,2024-01-25 11:58:44,5993,Approved,Other
50647,22894,2022-08-29 05:26:26,8646,Rejected,Other
50648,21367,2022-07-29 05:05:11,10414,Under Review,Accident
50649,19860,2019-04-15 04:28:01,7330,Rejected,Accident
50650,19332,2018-05-30 10:11:31,-457,Approved,Accident
50651,11649,2018-09-11 10:09:28,10663,Approved,Theft
50652,27539,2023-01-13 08:09:19,2749,Approved,Theft
50653,25726,2023-02-03 10:21:18,6861,Approved,Theft
50654,19567,2023-01-17 20:21:49,6299,Under Review,Natural Disaster
50655,25772,2023-01-29 06:02:27,7167,Approved,Other
50656,26114,2019-05-07 03:39:21,7138,Under Review,Theft
50657,18432,2023-02-04 13:34:20,8546,Approved,Other
50658,19827,2023-11-11 04:52:18,10793,Rejected,Accident
50659,24783,2023-03-14 14:43:22,11017,Rejected,Accident
50660,12675,2022-07-08 11:56:28,13798,Approved,Theft
50661,20665,2021-07-22 10:04:32,9724,Under Review,Theft
50662,29591,2023-05-11 22:47:53,8239,Rejected,Other
50663,16700,2017-02-21 14:27:15,6919,Under Review,Natural Disaster
50664,28684,2020-03-13 15:34:47,5565,Under Review,Theft
50665,12881,2024-07-14 04:02:11,3215,Approved,Theft
50666,23612,2022-06-22 23:08:15,7981,Approved,Natural Disaster
50667,17905,2020-12-22 23:20:18,7982,Approved,Theft
50668,13244,2024-08-09 19:49:30,6025,Approved,Natural Disaster
50669,27264,2020-11-03 02:39:51,4714,Under Review,Accident
50670,20968,2021-07-14 15:44:11,16480,Approved,Theft
50671,23012,2018-06-14 20:41:44,7219,Rejected,Other
50672,23382,2018-01-22 10:37:14,10910,Rejected,Theft
50673,24927,2021-03-23 19:15:43,3912,Under Review,Other
50674,25953,2021-08-06 23:55:05,7634,Under Review,Natural Disaster
50675,27978,2017-07-19 16:35:03,4494,Rejected,Accident
50676,26457,2022-02-05 10:01:56,3865,Approved,Theft
50677,26127,2018-06-01 14:43:38,9088,Rejected,Accident
50678,13128,2018-10-19 15:59:45,6837,Rejected,Accident
50679,21504,2019-04-21 21:59:41,6190,Approved,Accident
50680,25839,2020-09-20 09:49:27,8946,Rejected,Other
50681,24159,2021-12-01 09:35:09,6879,Approved,Other
50682,16568,2017-12-07 09:07:24,6223,Under Review,Accident
50683,28967,2022-02-08 19:30:06,7717,Rejected,Natural Disaster
50684,13293,2022-04-15 22:41:53,5998,Rejected,Accident
50685,26090,2017-06-16 03:25:59,8144,Approved,Other
50686,28184,2017-02-04 02:01:02,434,Approved,Theft
50687,20499,2019-12-02 14:38:05,856,Under Review,Other
50688,12069,2018-08-06 11:46:18,4366,Approved,Theft
50689,28322,2022-01-28 18:07:51,12505,Rejected,Natural Disaster
50690,29693,2024-09-16 03:10:13,8528,Under Review,Other
50691,23491,2018-01-12 08:37:05,6796,Under Review,Other
50692,27275,2019-01-20 01:00:05,5001,Rejected,Accident
50693,15479,2017-11-19 16:37:40,2425,Under Review,Other
50694,11713,2021-05-11 02:48:42,7494,Approved,Accident
50695,20471,2018-05-08 23:15:10,5930,Approved,Accident
50696,28301,2017-04-04 23:30:41,7333,Rejected,Accident
50697,13210,2021-06-25 08:47:11,6599,Under Review,Other
50698,14408,2018-12-11 10:16:46,8698,Rejected,Accident
50699,15457,2019-05-12 18:03:50,7131,Rejected,Other
50700,21509,2023-03-13 05:44:44,6144,Under Review,Theft
50701,28638,2023-05-27 22:37:03,9929,Approved,Accident
50702,10898,2017-02-25 12:47:10,7223,Approved,Other
50703,17038,2017-02-19 12:08:18,6979,Rejected,Natural Disaster
50704,11660,2024-03-04 22:10:42,7955,Approved,Theft
50705,21695,2022-06-23 05:07:07,11157,Rejected,Other
50706,21568,2021-02-25 12:49:09,13912,Approved,Accident
50707,10079,2021-05-24 16:05:53,5469,Approved,Theft
50708,11811,2020-04-26 02:05:08,10350,Under Review,Natural Disaster
50709,16516,2021-04-28 09:00:55,7979,Rejected,Accident
50710,15787,2019-04-16 20:29:27,5456,Under Review,Other
50711,24770,2018-02-15 14:40:03,3688,Rejected,Natural Disaster
50712,16011,2018-02-11 08:07:56,8230,Under Review,Other
50713,23202,2023-06-03 05:00:47,8291,Approved,Other
50714,27148,2018-05-12 20:21:32,8036,Rejected,Natural Disaster
50715,17963,2017-07-05 23:31:51,82,Under Review,Natural Disaster
50716,10379,2017-04-02 01:50:17,8439,Approved,Accident
50717,15411,2024-03-29 05:35:49,10212,Approved,Natural Disaster
50718,19805,2022-03-13 03:30:21,5670,Rejected,Accident
50719,29916,2017-11-25 10:56:10,5180,Under Review,Other
50720,18348,2022-01-05 09:18:27,6849,Under Review,Other
50721,16689,2020-01-24 12:49:10,11932,Rejected,Other
50722,16178,2019-04-25 15:02:35,6169,Approved,Natural Disaster
50723,22254,2018-06-20 00:38:58,7171,Rejected,Natural Disaster
50724,25413,2019-07-12 08:48:28,6874,Approved,Other
50725,22072,2021-01-26 03:56:22,5161,Under Review,Theft
50726,28797,2017-07-04 03:27:20,4906,Under Review,Theft
50727,12868,2021-04-21 07:47:25,3259,Approved,Other
50728,18452,2021-05-20 14:47:59,10315,Under Review,Other
50729,24767,2018-12-03 22:50:35,9137,Rejected,Accident
50730,21444,2024-05-26 12:18:34,10624,Approved,Accident
50731,19807,2017-01-09 01:10:44,8252,Rejected,Accident
50732,21693,2018-03-04 18:53:27,4141,Approved,Theft
50733,19487,2017-12-17 09:26:50,10730,Approved,Other
50734,12645,2024-11-25 19:18:59,7719,Approved,Natural Disaster
50735,17410,2022-06-17 04:34:56,8900,Rejected,Theft
50736,27889,2018-11-13 05:35:31,7802,Under Review,Natural Disaster
50737,15316,2019-03-02 08:05:44,5932,Approved,Natural Disaster
50738,22352,2024-05-15 18:03:32,6103,Under Review,Natural Disaster
50739,26170,2021-03-08 09:56:09,9482,Under Review,Theft
50740,17828,2018-06-29 23:54:59,10115,Under Review,Other
50741,15000,2024-03-31 00:33:00,9409,Approved,Theft
50742,17078,2020-12-26 03:45:25,7641,Approved,Other
50743,16159,2022-10-18 13:14:39,5136,Under Review,Theft
50744,23976,2017-01-02 21:45:42,10460,Rejected,Other
50745,15168,2018-02-10 13:02:15,8829,Rejected,Natural Disaster
50746,12410,2020-11-20 20:02:00,5099,Rejected,Theft
50747,23706,2021-04-29 00:18:04,8804,Rejected,Accident
50748,25654,2021-08-25 21:10:21,5490,Approved,Accident
50749,25341,2017-03-30 07:26:14,9683,Rejected,Natural Disaster
50750,19154,2023-09-22 12:27:01,15011,Under Review,Natural Disaster
50751,17341,2022-05-16 17:43:57,11187,Rejected,Theft
50752,16467,2020-05-16 20:05:46,11559,Under Review,Theft
50753,12186,2023-12-07 01:45:52,6491,Under Review,Theft
50754,12156,2023-04-29 21:07:38,7266,Approved,Theft
50755,19130,2022-01-06 18:28:21,17259,Approved,Theft
50756,19910,2019-09-13 19:38:42,4313,Under Review,Accident
50757,27914,2024-05-03 22:22:10,3785,Under Review,Theft
50758,29860,2024-10-15 19:30:43,2443,Under Review,Accident
50759,19094,2018-05-13 07:15:19,11140,Under Review,Theft
50760,22368,2019-09-21 21:30:34,3572,Rejected,Natural Disaster
50761,21118,2024-04-08 08:28:29,2251,Rejected,Natural Disaster
50762,26586,2020-02-16 19:55:35,5132,Approved,Accident
50763,19506,2019-01-11 01:04:38,8113,Approved,Theft
50764,15671,2024-05-24 09:46:38,5064,Under Review,Other
50765,25451,2018-09-10 15:35:12,10340,Rejected,Theft
50766,27630,2024-11-07 20:25:11,8285,Under Review,Other
50767,21519,2023-08-05 10:24:59,6162,Rejected,Theft
50768,23279,2018-11-22 15:29:49,5767,Approved,Other
50769,29849,2024-09-12 00:30:37,9253,Approved,Accident
50770,23662,2023-01-19 02:23:20,8860,Rejected,Natural Disaster
50771,20945,2019-03-31 23:08:53,1753,Under Review,Accident
50772,19644,2020-11-20 22:49:50,3354,Under Review,Natural Disaster
50773,11156,2023-12-24 00:11:26,3464,Approved,Other
50774,11611,2020-01-27 12:36:03,9677,Approved,Theft
50775,28584,2022-02-23 11:03:15,7846,Under Review,Natural Disaster
50776,11254,2019-03-25 22:30:27,6304,Under Review,Other
50777,28331,2024-11-05 03:42:42,10244,Rejected,Theft
50778,23896,2017-02-04 21:49:18,6969,Approved,Theft
50779,18461,2023-04-27 09:01:10,8294,Under Review,Theft
50780,25772,2022-06-03 02:28:19,3929,Rejected,Natural Disaster
50781,19027,2019-06-02 23:03:40,2173,Approved,Theft
50782,12463,2023-08-21 10:24:09,12800,Under Review,Natural Disaster
50783,16376,2023-05-22 21:28:13,6157,Rejected,Theft
50784,22313,2017-09-24 02:51:23,8935,Rejected,Natural Disaster
50785,11490,2023-03-30 11:08:01,5549,Under Review,Other
50786,12072,2020-01-06 21:51:10,9162,Under Review,Other
50787,21537,2019-11-29 11:57:33,6102,Rejected,Theft
50788,29332,2022-08-13 07:26:22,7586,Under Review,Natural Disaster
50789,29489,2017-10-02 06:06:01,9578,Approved,Accident
50790,22743,2019-07-27 05:10:31,9490,Approved,Natural Disaster
50791,22040,2023-06-09 18:03:11,9141,Under Review,Other
50792,29643,2018-02-13 19:23:08,9262,Approved,Natural Disaster
