claim_id,customer_id,incident_date,claim_amount,claim_status,claim_type
60443,19081,2024-09-27 12:03:13,3921,Rejected,Accident
60444,13887,2022-07-21 09:40:49,6370,Approved,Accident
60445,25301,2017-02-25 15:49:13,5611,Under Review,Accident
60446,19985,2022-07-09 10:08:35,6129,Under Review,Theft
60447,21510,2019-11-03 19:13:19,8689,Rejected,Theft
60448,15669,2023-05-24 11:18:38,6941,Approved,Natural Disaster
60449,12807,2017-08-11 11:55:37,5669,Rejected,Natural Disaster
60450,29872,2022-07-30 05:35:36,12904,Rejected,Natural Disaster
60451,20470,2021-03-04 14:13:04,7661,Under Review,Natural Disaster
60452,16616,2022-05-01 13:36:59,1927,Under Review,Accident
60453,10225,2022-11-20 11:05:43,6753,Approved,Theft
60454,17554,2023-07-31 00:48:21,7050,Under Review,Accident
60455,27487,2019-06-20 18:28:50,7898,Rejected,Accident
60456,22513,2019-12-19 09:58:38,6679,Approved,Other
60457,27977,2021-05-02 15:47:16,530,Approved,Other
60458,17313,2019-08-08 18:22:59,4924,Rejected,Accident
60459,25041,2021-04-30 09:33:31,6106,Approved,Theft
60460,14580,2022-05-06 18:01:27,8367,Approved,Other
60461,21157,2020-03-04 10:03:54,5203,Rejected,Natural Disaster
60462,18185,2024-01-03 01:03:25,6073,Under Review,Accident
60463,21167,2024-06-29 21:54:59,12180,Under Review,Other
60464,16096,2022-09-16 11:17:44,3967,Under Review,Natural Disaster
60465,11760,2024-08-04 17:43:38,4363,Rejected,Theft
60466,14355,2020-09-26 10:29:53,5330,Rejected,Theft
60467,10060,2018-08-14 00:08:49,8268,Rejected,Natural Disaster
60468,15732,2018-05-05 20:17:16,4458,Under Review,Other
60469,27459,2023-01-23 13:17:39,7941,Approved,Natural Disaster
60470,13504,2023-07-23 21:59:15,1519,Rejected,Other
60471,15586,2017-01-11 23:27:19,12177,Approved,Natural Disaster
60472,13188,2020-04-16 04:11:55,9800,Under Review,Natural Disaster
60473,21565,2024-10-20 15:47:39,10022,Approved,Other
60474,10058,2021-12-08 09:44:40,8629,Approved,Other
60475,13297,2023-01-01 09:17:24,3683,Under Review,Accident
60476,21432,2018-04-13 20:01:45,11355,Approved,Theft
60477,17569,2020-09-19 22:56:18,5529,Under Review,Accident
60478,25269,2023-02-16 23:24:11,4846,Under Review,Theft
60479,27739,2018-04-14 02:14:00,4653,Approved,Other
60480,11179,2018-09-25 01:36:03,7219,Under Review,Accident
60481,20095,2022-02-26 09:40:49,3401,Rejected,Other
60482,29755,2022-02-17 22:07:41,6459,Approved,Accident
60483,15039,2022-03-12 03:25:15,9113,Rejected,Other
60484,12177,2020-04-18 07:23:55,2388,Rejected,Other
60485,19390,2021-08-09 04:58:02,1930,Rejected,Other
60486,22112,2023-04-24 15:43:19,10138,Approved,Theft
60487,16919,2017-12-01 19:44:23,6510,Rejected,Other
60488,21766,2024-10-28 05:42:46,7213,Approved,Other
60489,15613,2022-12-04 04:02:41,2222,Approved,Other
60490,24465,2024-03-10 21:15:52,2089,Approved,Natural Disaster
60491,29455,2023-11-11 16:04:07,3976,Approved,Theft
60492,22282,2021-08-15 09:48:00,797,Rejected,Natural Disaster
60493,21627,2021-10-01 12:39:07,5942,Rejected,Other
60494,20422,2024-02-16 03:11:05,6789,Under Review,Accident
60495,29639,2023-04-21 14:51:14,6728,Rejected,Other
60496,27727,2022-04-18 17:13:06,2930,Approved,Natural Disaster
60497,10457,2024-10-09 06:06:05,8221,Rejected,Theft
60498,15743,2020-09-22 09:25:23,12678,Approved,Natural Disaster
60499,29978,2022-11-10 18:33:10,9952,Rejected,Theft
60500,26948,2018-06-08 20:50:04,3415,Under Review,Other
60501,13503,2017-03-17 13:53:21,7433,Under Review,Theft
60502,14216,2020-02-10 11:39:33,1116,Approved,Other
60503,16099,2017-06-14 19:34:55,9365,Under Review,Natural Disaster
60504,14793,2019-05-12 09:02:29,8681,Rejected,Theft
60505,13970,2021-06-11 13:01:47,8150,Rejected,Theft
60506,19783,2024-06-22 15:37:18,6514,Approved,Other
60507,29932,2024-10-13 16:13:55,14371,Approved,Accident
60508,27426,2017-05-30 10:49:15,1473,Under Review,Other
60509,16785,2017-02-10 21:36:55,6591,Approved,Natural Disaster
60510,20963,2023-07-08 21:01:38,6781,Rejected,Theft
60511,10322,2024-07-05 23:24:27,9602,Rejected,Accident
60512,27122,2024-06-26 11:10:00,6799,Rejected,Accident
60513,16710,2021-05-26 12:22:12,3720,Under Review,Other
60514,14838,2019-01-24 02:59:42,1530,Approved,Accident
60515,14978,2022-11-02 16:22:02,8292,Under Review,Accident
60516,27730,2023-10-19 12:02:23,8039,Approved,Other
60517,10776,2019-09-08 01:02:44,2466,Rejected,Accident
60518,29263,2018-10-22 03:18:39,10839,Rejected,Natural Disaster
60519,18224,2017-08-27 00:42:28,3864,Under Review,Accident
60520,16598,2020-11-24 11:44:20,9663,Rejected,Theft
60521,12940,2020-02-02 20:50:27,6935,Rejected,Accident
60522,17344,2023-05-18 21:34:48,7626,Under Review,Other
60523,26660,2023-09-10 10:28:49,6921,Rejected,Theft
60524,10689,2017-07-05 15:12:20,9430,Rejected,Natural Disaster
60525,16119,2024-07-21 07:49:03,6350,Rejected,Natural Disaster
60526,21786,2021-11-09 18:00:12,4142,Under Review,Theft
60527,10553,2020-12-24 06:27:23,5093,Approved,Natural Disaster
60528,17963,2023-05-26 18:36:51,3477,Approved,Other
60529,17640,2023-06-29 22:23:24,4466,Approved,Accident
60530,26523,2017-11-01 00:09:29,7804,Approved,Other
60531,25730,2018-01-18 21:40:44,5892,Approved,Theft
60532,29778,2020-09-06 08:54:17,7800,Rejected,Accident
60533,22748,2024-02-02 22:49:02,4284,Under Review,Theft
60534,20362,2020-09-16 16:18:42,3825,Approved,Accident
60535,24696,2018-10-08 06:06:29,2398,Rejected,Natural Disaster
60536,13045,2024-08-06 10:51:36,12252,Rejected,Accident
60537,10828,2020-12-24 20:03:45,420,Under Review,Accident
60538,15500,2024-02-16 19:18:09,8890,Under Review,Natural Disaster
60539,16082,2020-12-18 23:47:41,7326,Under Review,Other
60540,18574,2023-10-06 14:38:09,4594,Rejected,Natural Disaster
60541,25665,2023-08-23 06:51:50,8900,Rejected,Theft
60542,23640,2018-11-20 02:47:38,1775,Approved,Theft
60543,29765,2019-07-31 06:24:36,3515,Under Review,Theft
60544,12941,2024-10-07 05:18:18,7571,Approved,Theft
60545,12297,2023-11-15 08:22:52,7104,Under Review,Natural Disaster
60546,24313,2024-07-12 18:18:15,6763,Rejected,Other
60547,24531,2020-03-08 00:48:20,5599,Rejected,Other
60548,22625,2022-09-16 23:10:48,9625,Under Review,Theft
60549,23792,2018-03-13 02:38:39,3050,Approved,Accident
60550,23578,2019-10-16 12:01:18,6972,Rejected,Theft
60551,15107,2024-03-28 02:51:18,4115,Under Review,Natural Disaster
60552,20969,2023-03-16 13:15:32,5067,Under Review,Other
60553,25098,2019-03-25 06:05:46,9496,Rejected,Theft
60554,20929,2020-09-26 10:13:20,5994,Rejected,Other
60555,14238,2017-08-26 09:07:52,7717,Approved,Theft
60556,11878,2020-03-13 08:53:13,3849,Under Review,Theft
60557,19290,2020-11-16 11:38:19,11397,Rejected,Accident
60558,15143,2022-12-05 22:58:33,6847,Under Review,Other
60559,26746,2019-10-16 15:54:28,7572,Under Review,Theft
60560,12041,2018-07-13 09:50:43,12154,Under Review,Accident
60561,19055,2023-10-16 18:18:25,7021,Approved,Other
60562,15686,2022-05-10 07:46:34,8756,Approved,Theft
60563,26331,2020-02-04 02:14:28,6802,Under Review,Theft
60564,22327,2017-01-10 02:52:20,8951,Under Review,Theft
60565,23304,2022-03-29 11:56:18,5457,Approved,Theft
60566,24479,2024-04-29 18:19:04,4154,Rejected,Other
60567,26880,2019-10-04 02:16:31,5909,Approved,Natural Disaster
60568,15883,2022-08-06 16:50:36,8475,Under Review,Accident
60569,14322,2018-11-13 15:37:35,2021,Rejected,Theft
60570,29023,2019-12-27 07:11:34,3736,Approved,Other
60571,23795,2024-12-20 19:56:51,3125,Under Review,Other
60572,20352,2021-02-13 11:07:24,10937,Under Review,Natural Disaster
60573,29053,2022-09-29 05:02:18,5998,Approved,Theft
60574,21588,2017-10-13 01:59:48,2112,Under Review,Theft
60575,15523,2024-04-26 14:04:47,8321,Under Review,Natural Disaster
60576,27532,2019-09-05 07:56:14,5048,Rejected,Theft
60577,28602,2018-04-21 16:36:26,8718,Approved,Accident
60578,21051,2020-07-01 02:28:41,2622,Under Review,Other
60579,18680,2017-04-21 13:23:53,5832,Under Review,Accident
60580,13886,2022-05-06 19:41:32,8337,Approved,Other
60581,22466,2021-07-12 07:44:31,7771,Approved,Accident
60582,17509,2017-01-20 00:18:26,5002,Rejected,Theft
60583,15935,2021-10-27 18:08:40,7417,Approved,Accident
60584,20560,2021-11-22 18:22:33,4428,Approved,Theft
60585,29605,2020-11-07 20:26:37,6253,Under Review,Accident
60586,22541,2022-12-07 03:28:25,7019,Approved,Natural Disaster
60587,19285,2017-11-19 07:10:14,3204,Under Review,Other
60588,29991,2020-08-23 13:09:48,6770,Approved,Accident
60589,29307,2017-05-10 23:10:27,6961,Under Review,Natural Disaster
60590,13549,2021-07-26 06:37:06,10725,Rejected,Accident
60591,13292,2018-07-01 09:13:34,8926,Rejected,Accident
60592,17591,2018-03-04 11:15:31,5437,Under Review,Natural Disaster
60593,28532,2019-01-27 18:23:10,13197,Rejected,Other
60594,19619,2017-04-12 08:45:47,6034,Approved,Natural Disaster
60595,16682,2018-07-15 03:34:00,10813,Under Review,Accident
60596,14151,2017-09-19 18:48:35,10294,Approved,Theft
60597,15533,2023-05-16 09:50:38,6975,Rejected,Other
60598,28833,2018-12-18 12:47:37,6418,Under Review,Natural Disaster
60599,13798,2017-04-26 23:03:19,6648,Under Review,Theft
60600,18110,2022-06-05 12:17:13,10458,Approved,Natural Disaster
60601,24879,2018-06-01 09:09:12,9743,Approved,Accident
60602,19145,2017-02-04 03:17:09,3471,Approved,Theft
60603,23162,2020-09-27 18:21:54,2108,Under Review,Natural Disaster
60604,21445,2023-07-08 20:07:53,8645,Under Review,Other
60605,13674,2019-12-11 06:50:05,6987,Approved,Natural Disaster
60606,25127,2019-01-23 10:45:40,7867,Rejected,Other
60607,25046,2022-08-25 05:31:15,10135,Under Review,Natural Disaster
60608,20893,2023-07-06 13:35:29,6998,Under Review,Theft
60609,15869,2021-04-16 04:59:15,6192,Under Review,Natural Disaster
60610,26773,2024-09-09 17:49:24,9067,Under Review,Accident
60611,28079,2020-04-24 23:10:17,7749,Under Review,Other
60612,17084,2018-06-21 10:39:52,11426,Approved,Accident
60613,20856,2019-03-10 12:57:01,5303,Under Review,Accident
60614,24703,2022-01-21 03:26:00,8445,Approved,Theft
60615,22179,2020-08-13 23:53:14,7706,Under Review,Other
60616,28837,2017-09-22 11:02:55,5641,Approved,Theft
60617,11411,2021-08-19 02:18:19,1781,Under Review,Other
60618,25824,2021-01-25 07:36:32,7864,Under Review,Accident
60619,25266,2024-01-22 11:44:24,8471,Under Review,Theft
60620,20029,2021-01-22 09:11:34,9025,Rejected,Theft
60621,18517,2017-01-28 22:03:53,4773,Rejected,Theft
60622,26798,2022-06-11 00:41:47,6613,Rejected,Other
60623,18178,2019-10-25 11:40:41,3571,Rejected,Other
60624,25268,2017-02-13 14:06:33,3901,Under Review,Other
60625,15294,2024-09-29 01:32:50,4029,Under Review,Theft
60626,17699,2018-09-30 22:51:15,7989,Under Review,Natural Disaster
60627,28251,2022-04-27 13:00:59,4277,Approved,Theft
60628,26530,2021-05-22 16:57:18,5340,Rejected,Natural Disaster
60629,25209,2019-04-25 12:20:03,6504,Approved,Theft
60630,20246,2020-08-12 19:01:48,10639,Rejected,Theft
60631,20052,2021-02-08 21:13:53,3444,Approved,Accident
60632,24682,2024-11-28 17:19:59,7143,Approved,Theft
60633,24973,2024-01-11 04:12:21,4216,Under Review,Natural Disaster
60634,11535,2018-07-14 00:41:10,9852,Under Review,Other
60635,16741,2017-09-19 05:17:40,5679,Approved,Natural Disaster
60636,12624,2024-04-14 00:04:06,4205,Under Review,Other
60637,14183,2019-11-06 11:47:31,10196,Rejected,Accident
60638,14996,2018-08-13 05:18:02,6433,Approved,Theft
60639,27856,2021-06-05 18:44:11,11514,Rejected,Other
60640,22885,2020-04-09 01:47:29,11666,Rejected,Theft
60641,24899,2022-01-29 19:56:45,4123,Approved,Natural Disaster
60642,22113,2021-02-11 20:49:55,6770,Rejected,Other
60643,15430,2017-10-06 17:46:47,7782,Under Review,Theft
60644,10978,2023-10-08 13:16:41,9100,Approved,Theft
60645,27439,2020-02-18 19:01:01,6652,Rejected,Accident
60646,24304,2017-07-02 12:52:23,6857,Rejected,Other
60647,26473,2020-01-12 08:58:43,4828,Rejected,Other
60648,24377,2024-02-28 11:41:15,5123,Rejected,Accident
60649,18871,2021-06-13 03:27:43,4647,Approved,Theft
60650,15393,2022-08-03 14:46:02,13492,Rejected,Accident
60651,13255,2023-12-01 13:52:44,4222,Under Review,Accident
60652,25224,2024-02-23 20:57:08,8508,Rejected,Natural Disaster
60653,20517,2022-08-15 08:56:56,2584,Rejected,Natural Disaster
60654,28898,2020-01-06 14:19:29,10556,Rejected,Other
60655,20022,2021-05-28 22:07:25,1615,Approved,Accident
60656,19647,2018-09-20 22:54:52,5765,Rejected,Theft
60657,26651,2023-04-04 11:34:50,7301,Under Review,Theft
60658,23943,2018-07-13 19:13:16,9441,Rejected,Accident
60659,10046,2018-05-08 04:36:38,12093,Under Review,Other
60660,26043,2022-06-12 06:26:25,11137,Rejected,Accident
60661,18836,2024-06-24 14:34:05,79,Under Review,Accident
60662,29939,2022-08-16 19:17:36,3075,Rejected,Theft
60663,27491,2020-03-10 05:35:24,11477,Approved,Theft
60664,19185,2022-08-13 19:09:31,6013,Approved,Other
60665,21836,2021-05-13 15:50:30,5412,Approved,Other
60666,18977,2021-02-04 13:54:08,5511,Under Review,Accident
60667,16558,2018-10-06 09:53:46,4120,Under Review,Theft
60668,17707,2018-07-19 16:08:18,10470,Approved,Other
60669,26274,2021-08-02 11:40:35,7934,Under Review,Theft
60670,16128,2018-03-16 09:56:25,5942,Rejected,Other
60671,22895,2017-01-26 09:05:55,4129,Under Review,Theft
60672,25268,2017-07-04 18:43:42,7992,Rejected,Theft
60673,29628,2018-06-16 16:08:34,3332,Under Review,Accident
60674,13037,2022-11-11 23:11:48,6238,Under Review,Other
60675,16565,2021-07-10 15:11:08,12224,Under Review,Theft
60676,10708,2023-08-16 06:17:30,6625,Rejected,Other
60677,18722,2021-06-12 02:29:18,8022,Approved,Natural Disaster
60678,27289,2024-04-26 08:45:53,2553,Under Review,Natural Disaster
60679,26047,2017-10-25 23:31:02,5723,Rejected,Accident
60680,28630,2024-01-16 01:46:57,11358,Under Review,Accident
60681,19967,2017-05-09 15:57:43,7666,Rejected,Natural Disaster
60682,25555,2020-05-05 12:03:51,6114,Rejected,Theft
60683,13030,2019-02-05 10:59:34,11318,Approved,Theft
60684,12814,2019-01-28 12:50:18,4307,Under Review,Theft
60685,27410,2019-09-12 05:59:57,3831,Rejected,Natural Disaster
60686,19725,2021-11-21 22:17:23,4141,Under Review,Other
60687,13487,2022-10-01 08:50:54,3103,Under Review,Theft
60688,23307,2018-04-29 23:12:38,7211,Rejected,Natural Disaster
60689,13494,2022-04-02 03:02:54,5700,Approved,Other
60690,24973,2019-03-23 00:40:10,9416,Under Review,Other
60691,25467,2022-06-27 14:45:15,4037,Rejected,Other
60692,17358,2022-06-20 11:29:34,5553,Rejected,Other
60693,22457,2019-08-18 16:59:15,5543,Under Review,Other
60694,24004,2022-09-03 00:44:30,3077,Approved,Theft
60695,23273,2024-09-21 16:57:28,10061,Approved,Theft
60696,24511,2019-12-08 12:56:34,8744,Rejected,Accident
60697,29618,2017-04-20 11:30:09,5407,Approved,Other
60698,12671,2021-06-09 18:49:30,5256,Rejected,Natural Disaster
60699,13587,2023-12-24 07:43:19,4160,Rejected,Accident
60700,19337,2024-08-12 22:11:11,10537,Under Review,Natural Disaster
60701,18757,2023-09-11 03:33:30,9923,Under Review,Theft
60702,26237,2024-01-04 08:44:06,4683,Rejected,Other
60703,14736,2017-05-12 01:47:28,8348,Under Review,Theft
60704,11657,2018-04-21 04:00:32,10282,Under Review,Accident
60705,11232,2017-09-21 03:56:50,5833,Rejected,Accident
60706,24321,2020-12-15 18:56:33,8971,Rejected,Theft
60707,21357,2022-06-03 11:07:56,5777,Under Review,Natural Disaster
60708,27946,2022-03-17 11:33:37,10360,Under Review,Natural Disaster
60709,24649,2022-03-11 20:39:30,1007,Rejected,Accident
60710,12151,2023-12-19 13:50:54,4109,Rejected,Other
60711,12479,2019-04-12 06:26:40,8708,Under Review,Theft
60712,26380,2022-10-20 15:46:06,14116,Rejected,Theft
60713,29827,2020-10-21 08:09:08,5478,Approved,Natural Disaster
60714,23845,2024-12-17 11:15:02,6250,Approved,Other
60715,20489,2019-06-24 21:46:19,9032,Rejected,Natural Disaster
60716,24775,2018-05-27 17:41:28,4014,Under Review,Accident
60717,16273,2021-01-09 23:47:56,2214,Approved,Accident
60718,17111,2017-07-15 16:57:10,7951,Approved,Theft
60719,25815,2019-04-12 17:27:54,5950,Rejected,Theft
60720,26065,2018-07-22 04:44:15,9722,Rejected,Other
60721,27641,2018-09-10 06:13:09,6332,Under Review,Accident
60722,20066,2017-08-24 22:37:57,4833,Rejected,Theft
60723,29801,2017-03-31 13:19:15,7878,Under Review,Other
60724,25055,2021-02-28 18:37:28,4523,Rejected,Theft
60725,25074,2017-06-12 23:27:56,10325,Rejected,Theft
60726,22197,2021-01-18 21:40:42,4652,Approved,Accident
60727,16531,2024-03-22 18:33:09,5054,Rejected,Accident
60728,23410,2018-02-06 23:52:46,12401,Approved,Theft
60729,17977,2018-01-31 11:43:00,10708,Under Review,Natural Disaster
60730,19574,2020-01-07 10:19:36,6076,Approved,Natural Disaster
60731,12243,2020-04-29 08:57:21,5513,Approved,Natural Disaster
60732,19705,2018-06-26 04:43:47,2941,Approved,Other
60733,25310,2023-06-16 23:10:59,7940,Under Review,Other
60734,15089,2020-05-17 10:04:54,7560,Under Review,Theft
60735,15086,2020-12-08 16:21:01,3011,Approved,Theft
60736,13600,2024-01-31 04:08:49,7069,Approved,Other
60737,24620,2021-05-30 08:22:07,7669,Approved,Natural Disaster
60738,23998,2020-03-29 01:06:29,5741,Approved,Accident
60739,25089,2018-01-08 08:30:44,3837,Approved,Other
60740,11690,2021-10-27 21:52:54,8111,Approved,Other
60741,19914,2022-12-26 06:24:37,11592,Under Review,Theft
60742,22952,2024-11-05 23:25:24,9943,Approved,Theft
60743,10872,2017-02-16 19:48:20,9938,Approved,Accident
60744,21386,2023-10-24 20:23:14,4668,Under Review,Natural Disaster
60745,17450,2017-12-20 14:22:38,7451,Under Review,Other
60746,12250,2020-02-21 19:37:18,9856,Rejected,Theft
60747,28482,2020-06-10 18:33:19,9757,Approved,Theft
60748,13599,2023-10-19 03:55:14,10412,Under Review,Other
60749,22480,2020-05-29 08:27:46,6127,Approved,Accident
60750,23930,2021-11-01 22:27:19,7973,Approved,Accident
60751,12494,2017-05-06 07:34:53,8623,Approved,Theft
60752,23303,2020-06-25 03:24:48,8360,Rejected,Theft
60753,14467,2023-03-08 20:10:00,5312,Under Review,Natural Disaster
60754,18890,2019-05-09 21:12:14,10304,Under Review,Accident
60755,11059,2021-04-05 17:45:32,9533,Rejected,Theft
60756,18871,2019-09-24 03:50:32,11984,Rejected,Theft
60757,19601,2020-10-29 13:54:24,7111,Rejected,Natural Disaster
60758,21415,2022-03-13 03:38:20,10392,Rejected,Other
60759,13965,2022-06-03 17:42:53,7326,Under Review,Theft
60760,15973,2021-08-01 16:19:50,6312,Under Review,Natural Disaster
60761,15570,2017-05-26 15:03:54,8508,Under Review,Natural Disaster
60762,16217,2018-06-24 20:27:16,5610,Rejected,Accident
60763,27235,2022-12-14 04:22:43,7165,Under Review,Natural Disaster
60764,17463,2020-02-08 15:15:08,11246,Approved,Natural Disaster
60765,23926,2020-01-09 01:56:42,5473,Approved,Theft
60766,11034,2022-07-25 23:15:06,8899,Under Review,Natural Disaster
60767,28768,2019-03-14 00:35:14,4278,Approved,Natural Disaster
60768,24047,2023-02-23 11:57:50,8123,Rejected,Accident
60769,15634,2021-01-05 03:19:35,6569,Under Review,Natural Disaster
60770,16030,2020-04-29 18:07:01,-249,Rejected,Accident
60771,26620,2022-01-24 10:03:25,2862,Under Review,Natural Disaster
60772,12351,2024-05-13 09:10:08,3242,Under Review,Other
60773,13522,2020-10-16 01:33:30,2817,Rejected,Natural Disaster
60774,18512,2020-01-24 04:00:25,14966,Approved,Natural Disaster
60775,16006,2022-08-28 17:16:24,2812,Under Review,Accident
60776,10096,2017-03-22 21:51:23,10107,Approved,Theft
60777,24888,2020-10-18 01:52:11,3658,Under Review,Accident
60778,17560,2018-01-24 02:53:23,1637,Under Review,Natural Disaster
60779,11094,2022-10-21 10:05:27,10124,Approved,Accident
60780,13347,2021-09-15 22:01:39,11171,Approved,Accident
60781,26207,2020-11-08 23:45:07,7566,Approved,Theft
60782,11632,2021-08-09 23:40:17,11277,Under Review,Other
60783,19299,2021-06-12 05:18:34,6683,Rejected,Natural Disaster
60784,25488,2023-10-31 08:15:08,6834,Rejected,Theft
60785,28350,2022-08-26 22:10:57,5853,Approved,Natural Disaster
60786,17347,2019-09-02 06:15:30,8219,Rejected,Theft
60787,25922,2020-07-03 19:03:35,5154,Under Review,Theft
60788,25323,2020-07-28 14:58:19,5180,Under Review,Natural Disaster
60789,22883,2017-07-17 21:49:07,3511,Approved,Natural Disaster
